time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.007743360972593951,-0.17638312066499923,15.148794268152363,6.22552044536271,0.025779990280893728,0.0,-0.1046715639407451,-0.5265938549494331,4.779053467683906,0.000904437252046579,-0.012362073037896975,0.0,479.47292008234047,478.129238518501,480.6260185594305,478.6855245607374
2.1600000000000015,-0.014510620216189152,-0.2090745995184402,15.436822416072376,6.225786178895854,0.02533129928619715,0.0,-0.12084439293405994,-0.5630991861205703,4.821697235853693,0.010681566211923291,0.0008378188551288641,0.0,440.92122247264626,442.0106318897576,439.7615557352872,440.5707159185632
2.2200000000000015,-0.022299850690517712,-0.24408045117438285,15.729681249858658,6.226548867084972,0.025328789886880365,0.0,-0.13878614831551714,-0.6036637664303992,4.939753351625869,0.016490061893819543,-0.001862017563831547,0.0,464.57409194949565,464.3623285496242,464.4397158350057,464.89499072472574
2.2800000000000016,-0.031108083107965825,-0.2813771826073418,16.0273845855622,6.227401245478255,0.024933314619802083,0.0,-0.15479499141977773,-0.6394678156411862,4.983496970317124,0.00919553098934962,-0.018302432820581138,0.0,443.2967930752112,441.94368018951025,442.97149230140116,442.371044557096
2.3400000000000016,-0.04094088107025741,-0.3209761683476437,16.330741267159784,6.228709110494792,0.023601580084341656,0.0,-0.17281877322633313,-0.6803590795808031,5.127753770642273,0.03939875719341095,-0.03141344278129994,0.0,474.07992475916785,473.0713084196499,472.8905423554424,475.2116879198504
2.4000000000000017,-0.051742279914063286,-0.3628078660476985,16.63929852823027,6.2310953799914905,0.021272559163036497,0.0,-0.18703862267412424,-0.7138134596905953,5.157365674145819,0.040505559522885155,-0.060829807436574505,0.0,440.7795547093119,438.34042465443804,440.2172875709559,440.30969593791815
2.4600000000000017,-0.0633698346727002,-0.4066596161252554,16.95071143608089,6.233293244423095,0.01768615846194166,0.0,-0.2001906225597953,-0.7476787299918815,5.222782278198231,0.02746747971916538,-0.05774083695779623,0.0,450.8065377536515,451.05364200148296,452.46549492955796,451.4150351731065
2.520000000000002,-0.07565509544387473,-0.4523249378489276,17.262434475352194,6.23497322950325,0.014209722762986488,0.0,-0.209048577532468,-0.7743871047095873,5.168244893555872,0.0290434299962744,-0.058342960789417635,0.0,412.38900978662133,412.3332005768288,413.8253920568987,413.96438303478567
2.580000000000002,-0.08841438280558087,-0.49955948984522736,17.570727719515006,6.23627445520426,0.011041778150986836,0.0,-0.21600590621487928,-0.7999941557333391,5.108476301899727,-0.00010349100452675293,-0.04354095479258471,0.0,409.8232498061441,411.1348932695541,412.3371530251702,409.75375917313124
2.640000000000002,-0.10158602582456455,-0.5485030034925086,17.879414694321426,6.236585245151744,0.00888817064079106,0.0,-0.22281627166886542,-0.8314309099852945,5.180761161380485,0.01407236796663298,-0.023836943575304997,0.0,452.00055273125315,453.585315404499,452.72961054342403,453.8688665720946
2.700000000000002,-0.11509724308003971,-0.5991601395151331,18.1888917821295,6.237655586528945,0.007818019869288761,0.0,-0.22746118362898096,-0.8570799110246341,5.135350347599316,0.0244708109994338,-0.007940307193212447,0.0,414.6485316436411,416.0429589969502,415.71328462598564,416.623568254233
2.760000000000002,-0.12890558816858688,-0.6515332409228726,18.49994147738731,6.239234051501672,0.007225654136793658,0.0,-0.23276011703430974,-0.88852406480861,5.232536097826565,0.029748984452531473,-0.014048634587502941,0.0,461.4786182922039,460.996263512449,460.4042787256064,460.8218685106422
2.820000000000002,-0.1430456342526987,-0.7059285557401229,18.82065596841395,6.240983781948124,0.006437426454187545,0.0,-0.23846987538817777,-0.9244042745897579,5.456906854352229,0.02796213456572287,-0.011373765509483682,0.0,499.8048080005215,499.99988264257155,498.0503806331845,497.9198085092054
2.880000000000002,-0.15744742023413102,-0.7620223471982738,19.144970327574807,6.243252323048969,0.005497152466122479,0.0,-0.24153623007883754,-0.945273958539908,5.354071997932018,0.052486798052040505,-0.026063957461496236,0.0,399.40780188876454,398.06552756706446,397.9374444788854,400.17737969994516
2.940000000000002,-0.17207606270983236,-0.8197761235939741,19.47433930006115,6.24614263953217,0.004112778876494971,0.0,-0.2458929013861844,-0.9794277634838909,5.623623163282258,0.037730900255100966,-0.017677451930759473,0.0,512.1348388985671,512.73110014555,513.0527178355135,512.0049003452717
